"id";"link";"sectionId"
"environment/2020/apr/12/global-carbon-emisions-could-fall-by-record-25bn-tonnes-in-2020";"https://www.theguardian.com/environment/2020/apr/12/global-carbon-emisions-could-fall-by-record-25bn-tonnes-in-2020";"environment"
"environment/2020/apr/13/ukraine-wildfires-close-chernobyl-nuclear-site";"https://www.theguardian.com/environment/2020/apr/13/ukraine-wildfires-close-chernobyl-nuclear-site";"environment"
"environment/2020/apr/14/trump-epa-soot-pollution-clean-air-standards";"https://www.theguardian.com/environment/2020/apr/14/trump-epa-soot-pollution-clean-air-standards";"environment"
"environment/2020/apr/14/worldwide-climate-commitments-economy-emissions";"https://www.theguardian.com/environment/2020/apr/14/worldwide-climate-commitments-economy-emissions";"environment"
"environment/2020/apr/15/keystone-xl-pipeline-montana-judge-environment";"https://www.theguardian.com/environment/2020/apr/15/keystone-xl-pipeline-montana-judge-environment";"environment"
"environment/2020/apr/15/like-a-spiral-ufo-worlds-longest-animal-discovered-in-australian-waters";"https://www.theguardian.com/environment/2020/apr/15/like-a-spiral-ufo-worlds-longest-animal-discovered-in-australian-waters";"environment"
"environment/2020/apr/15/mixed-with-prejudice-calls-for-ban-on-wet-markets-misguided-experts-argue-coronavirus";"https://www.theguardian.com/environment/2020/apr/15/mixed-with-prejudice-calls-for-ban-on-wet-markets-misguided-experts-argue-coronavirus";"environment"
"environment/2020/apr/16/britain-climate-efforts-undermined-failure-imports-carbon";"https://www.theguardian.com/environment/2020/apr/16/britain-climate-efforts-undermined-failure-imports-carbon";"environment"
"environment/2020/apr/16/farmers-union-optimistic-uk-workers-will-rescue-the-harvest-covid-19";"https://www.theguardian.com/environment/2020/apr/16/farmers-union-optimistic-uk-workers-will-rescue-the-harvest-covid-19";"environment"
"environment/2020/apr/16/home-birds-how-to-spot-20-of-the-most-common-species-from-your-window-walk-or-garden";"https://www.theguardian.com/environment/2020/apr/16/home-birds-how-to-spot-20-of-the-most-common-species-from-your-window-walk-or-garden";"environment"
"environment/2020/apr/16/school-and-hospital-caterers-vow-to-cut-meat-served-by-20";"https://www.theguardian.com/environment/2020/apr/16/school-and-hospital-caterers-vow-to-cut-meat-served-by-20";"environment"
"environment/2020/apr/16/us-climate-change-floods-sea-level-rise";"https://www.theguardian.com/environment/2020/apr/16/us-climate-change-floods-sea-level-rise";"environment"
"environment/2020/apr/17/british-workers-reject-fruit-picking-jobs-as-romanians-flown-in-coronavirus";"https://www.theguardian.com/environment/2020/apr/17/british-workers-reject-fruit-picking-jobs-as-romanians-flown-in-coronavirus";"environment"
"environment/2020/apr/17/coronavirus-profiteers-condemned-as-polluters-gain-bailout-billions";"https://www.theguardian.com/environment/2020/apr/17/coronavirus-profiteers-condemned-as-polluters-gain-bailout-billions";"environment"
"environment/2020/apr/17/falconers-to-be-allowed-to-take-wild-peregrine-chicks-from-nests";"https://www.theguardian.com/environment/2020/apr/17/falconers-to-be-allowed-to-take-wild-peregrine-chicks-from-nests";"environment"
"environment/2020/apr/17/nature-still-there-britons-describe-spring-during-lockdown";"https://www.theguardian.com/environment/2020/apr/17/nature-still-there-britons-describe-spring-during-lockdown";"environment"
"environment/2020/apr/17/scientists-trial-cloud-brightening-equipment-to-shade-and-cool-great-barrier-reef";"https://www.theguardian.com/environment/2020/apr/17/scientists-trial-cloud-brightening-equipment-to-shade-and-cool-great-barrier-reef";"environment"
"environment/2020/apr/18/revealed-fa-had-geese-killed-at-national-centre-to-protect-its-pitches";"https://www.theguardian.com/environment/2020/apr/18/revealed-fa-had-geese-killed-at-national-centre-to-protect-its-pitches";"environment"
"environment/2020/apr/19/norway-and-the-a-ha-moment-that-made-electric-cars-the-answer";"https://www.theguardian.com/environment/2020/apr/19/norway-and-the-a-ha-moment-that-made-electric-cars-the-answer";"environment"
"environment/2020/apr/19/the-guardian-joins-forces-with-hundreds-of-newsrooms-to-promote-climate-solutions";"https://www.theguardian.com/environment/2020/apr/19/the-guardian-joins-forces-with-hundreds-of-newsrooms-to-promote-climate-solutions";"environment"
"environment/2020/apr/20/air-pollution-may-be-key-contributor-to-covid-19-deaths-study";"https://www.theguardian.com/environment/2020/apr/20/air-pollution-may-be-key-contributor-to-covid-19-deaths-study";"environment"
"environment/2020/apr/21/councils-burn-recycling-amid-virus-linked-rise-in-waste-and-staff-absence";"https://www.theguardian.com/environment/2020/apr/21/councils-burn-recycling-amid-virus-linked-rise-in-waste-and-staff-absence";"environment"
"environment/2020/apr/21/florida-climate-crisis-sea-level-habitat-loss";"https://www.theguardian.com/environment/2020/apr/21/florida-climate-crisis-sea-level-habitat-loss";"environment"
"environment/2020/apr/21/preliminary-study-links-air-pollution-to-coronavirus-deaths-in-england";"https://www.theguardian.com/environment/2020/apr/21/preliminary-study-links-air-pollution-to-coronavirus-deaths-in-england";"environment"
"environment/2020/apr/22/climate-strikes-continue-online-we-want-to-keep-the-momentum-going";"https://www.theguardian.com/environment/2020/apr/22/climate-strikes-continue-online-we-want-to-keep-the-momentum-going";"environment"
"environment/2020/apr/22/environment-pandemic-side-effects-earth-day-coronavirus";"https://www.theguardian.com/environment/2020/apr/22/environment-pandemic-side-effects-earth-day-coronavirus";"environment"
"environment/2020/apr/22/environment-pandemic-side-effects-earth-day-coronavirus";"https://www.theguardian.com/environment/2020/apr/22/environment-pandemic-side-effects-earth-day-coronavirus";"environment"
"environment/2020/apr/23/insect-numbers-down-25-since-1990-global-study-finds";"https://www.theguardian.com/environment/2020/apr/23/insect-numbers-down-25-since-1990-global-study-finds";"environment"
"environment/2020/apr/23/microsoft-climate-crisis-moonshot-plan";"https://www.theguardian.com/environment/2020/apr/23/microsoft-climate-crisis-moonshot-plan";"environment"
"environment/2020/apr/24/coronavirus-detected-particles-air-pollution";"https://www.theguardian.com/environment/2020/apr/24/coronavirus-detected-particles-air-pollution";"environment"
"environment/2020/apr/25/birds-join-chorus-of-approval-as-wildlife-thrives-in-a-quieter-world";"https://www.theguardian.com/environment/2020/apr/25/birds-join-chorus-of-approval-as-wildlife-thrives-in-a-quieter-world";"environment"
"environment/2020/apr/25/farmers-turn-to-homegrown-force-to-bring-in-the-harvest";"https://www.theguardian.com/environment/2020/apr/25/farmers-turn-to-homegrown-force-to-bring-in-the-harvest";"environment"
"environment/2020/apr/26/bushfires-leave-470-plants-and-200-animals-in-dire-straits-government-analysis";"https://www.theguardian.com/environment/2020/apr/26/bushfires-leave-470-plants-and-200-animals-in-dire-straits-government-analysis";"environment"
"environment/2020/apr/26/uk-first-wild-stork-chicks-hatch-centuries";"https://www.theguardian.com/environment/2020/apr/26/uk-first-wild-stork-chicks-hatch-centuries";"environment"
"environment/2020/apr/26/watch-the-birdie-why-birdcams-are-the-new-box-sets";"https://www.theguardian.com/environment/2020/apr/26/watch-the-birdie-why-birdcams-are-the-new-box-sets";"environment"
"environment/2020/apr/26/why-britains-25-billion-paper-coffee-cups-are-an-eco-disaster";"https://www.theguardian.com/environment/2020/apr/26/why-britains-25-billion-paper-coffee-cups-are-an-eco-disaster";"environment"
"environment/2020/apr/27/silence-is-golden-for-whales-as-lockdown-reduces-ocean-noise-coronavirus";"https://www.theguardian.com/environment/2020/apr/27/silence-is-golden-for-whales-as-lockdown-reduces-ocean-noise-coronavirus";"environment"
"environment/bike-blog/2020/apr/09/how-the-coronavirus-crisis-got-me-back-on-my-bike-and-feeling-free";"https://www.theguardian.com/environment/bike-blog/2020/apr/09/how-the-coronavirus-crisis-got-me-back-on-my-bike-and-feeling-free";"environment"
"fashion/2020/apr/06/quarantine-rivalries-forget-blitz-spirit-everyone-has-started-petty-lockdown-feuds";"https://www.theguardian.com/fashion/2020/apr/06/quarantine-rivalries-forget-blitz-spirit-everyone-has-started-petty-lockdown-feuds";"fashion"
"fashion/2020/apr/09/think-you-know-your-margiela-from-your-mcqueen-take-our-fashion-quarantine-quiz";"https://www.theguardian.com/fashion/2020/apr/09/think-you-know-your-margiela-from-your-mcqueen-take-our-fashion-quarantine-quiz";"fashion"
"fashion/2020/apr/10/clare-waight-keller-meghans-wedding-dress-designer-leaves-givenchy";"https://www.theguardian.com/fashion/2020/apr/10/clare-waight-keller-meghans-wedding-dress-designer-leaves-givenchy";"fashion"
"fashion/2020/apr/11/so-merch-for-all-that-how-bernie-sanders-became-politics-least-likely-style-icon";"https://www.theguardian.com/fashion/2020/apr/11/so-merch-for-all-that-how-bernie-sanders-became-politics-least-likely-style-icon";"fashion"
"fashion/2020/apr/14/blackfishing-black-is-cool-unless-youre-actually-black";"https://www.theguardian.com/fashion/2020/apr/14/blackfishing-black-is-cool-unless-youre-actually-black";"fashion"
"fashion/2020/apr/15/i-didnt-buy-new-clothes-for-a-year-and-it-was-the-best-thing-to-happen-to-my-wardrobe";"https://www.theguardian.com/fashion/2020/apr/15/i-didnt-buy-new-clothes-for-a-year-and-it-was-the-best-thing-to-happen-to-my-wardrobe";"fashion"
"fashion/2020/apr/16/government-ignores-uk-textiles-firms-desperate-to-make-ppe";"https://www.theguardian.com/fashion/2020/apr/16/government-ignores-uk-textiles-firms-desperate-to-make-ppe";"world"
"fashion/2020/apr/17/from-split-hems-to-v-necks-this-weeks-fashion-trends";"https://www.theguardian.com/fashion/2020/apr/17/from-split-hems-to-v-necks-this-weeks-fashion-trends";"fashion"
"fashion/2020/apr/17/show-us-cut-hair-haircut-lockdown-coronavirus";"https://www.theguardian.com/fashion/2020/apr/17/show-us-cut-hair-haircut-lockdown-coronavirus";"fashion"
"fashion/2020/apr/17/show-us-cut-hair-haircut-lockdown-coronavirus";"https://www.theguardian.com/fashion/2020/apr/17/show-us-cut-hair-haircut-lockdown-coronavirus";"fashion"
"fashion/2020/apr/17/uk-fashion-designers-join-hands-to-make-scrubs-for-key-workers";"https://www.theguardian.com/fashion/2020/apr/17/uk-fashion-designers-join-hands-to-make-scrubs-for-key-workers";"fashion"
"fashion/2020/apr/18/the-best-indie-beauty-brands-to-support-right-now";"https://www.theguardian.com/fashion/2020/apr/18/the-best-indie-beauty-brands-to-support-right-now";"fashion"
"fashion/2020/apr/25/no-sweat-how-tracksuit-bottoms-became-the-height-of-lockdown-fashion";"https://www.theguardian.com/fashion/2020/apr/25/no-sweat-how-tracksuit-bottoms-became-the-height-of-lockdown-fashion";"fashion"
"fashion/2020/apr/27/cosmetic-surgery-jared-kushner-botox-donald-trump-son-in-law";"https://www.theguardian.com/fashion/2020/apr/27/cosmetic-surgery-jared-kushner-botox-donald-trump-son-in-law";"fashion"
"film/2020/apr/06/house-is-black-iranian-documentary-leper-colony-coronavirus";"https://www.theguardian.com/film/2020/apr/06/house-is-black-iranian-documentary-leper-colony-coronavirus";"film"
"film/2020/apr/06/is-trolls-world-tour-the-most-important-film-of-2020";"https://www.theguardian.com/film/2020/apr/06/is-trolls-world-tour-the-most-important-film-of-2020";"film"
"film/2020/apr/07/matthew-mcconaughey-bingo-night-isolating-texans";"https://www.theguardian.com/film/2020/apr/07/matthew-mcconaughey-bingo-night-isolating-texans";"film"
"film/2020/apr/08/amber-heard-to-testify-in-johnny-depp-case-behind-closed-doors";"https://www.theguardian.com/film/2020/apr/08/amber-heard-to-testify-in-johnny-depp-case-behind-closed-doors";"film"
"film/2020/apr/08/ive-never-seen-the-shawshank-redemption";"https://www.theguardian.com/film/2020/apr/08/ive-never-seen-the-shawshank-redemption";"film"
"film/2020/apr/08/the-iron-mask-review-arnold-schwarzenegger-jackie-chan";"https://www.theguardian.com/film/2020/apr/08/the-iron-mask-review-arnold-schwarzenegger-jackie-chan";"film"
"film/2020/apr/09/britney-spears-film-critic-dr-dolittle";"https://www.theguardian.com/film/2020/apr/09/britney-spears-film-critic-dr-dolittle";"film"
"film/2020/apr/09/ive-never-seen-chinatown";"https://www.theguardian.com/film/2020/apr/09/ive-never-seen-chinatown";"film"
"film/2020/apr/09/superhero-movies-coronavirus-marvel-cinematic-universe-dc-comics";"https://www.theguardian.com/film/2020/apr/09/superhero-movies-coronavirus-marvel-cinematic-universe-dc-comics";"film"
"film/2020/apr/09/who-you-think-i-am-review-juliette-binoche";"https://www.theguardian.com/film/2020/apr/09/who-you-think-i-am-review-juliette-binoche";"film"
"film/2020/apr/10/can-denis-villeneuve-break-the-curse-of-frank-herbert-dune-on-the-big-screen";"https://www.theguardian.com/film/2020/apr/10/can-denis-villeneuve-break-the-curse-of-frank-herbert-dune-on-the-big-screen";"film"
"film/2020/apr/10/human-centipede-star-dieter-laser-dies-aged-78";"https://www.theguardian.com/film/2020/apr/10/human-centipede-star-dieter-laser-dies-aged-78";"film"
"film/2020/apr/12/who-you-think-i-am-review-a-thrilling-web-of-desire";"https://www.theguardian.com/film/2020/apr/12/who-you-think-i-am-review-a-thrilling-web-of-desire";"film"
"film/2020/apr/14/domhnall-gleeson-as-far-as-i-can-remember-phoebe-waller-bridge-smelt-lovely";"https://www.theguardian.com/film/2020/apr/14/domhnall-gleeson-as-far-as-i-can-remember-phoebe-waller-bridge-smelt-lovely";"film"
"film/2020/apr/15/ive-never-seen-rocky";"https://www.theguardian.com/film/2020/apr/15/ive-never-seen-rocky";"film"
"film/2020/apr/15/moffie-triggering-film-south-africa-toxic-masculinity-oliver-hermanus";"https://www.theguardian.com/film/2020/apr/15/moffie-triggering-film-south-africa-toxic-masculinity-oliver-hermanus";"film"
"film/2020/apr/16/brian-dennehy-actor-dies-aged-81";"https://www.theguardian.com/film/2020/apr/16/brian-dennehy-actor-dies-aged-81";"film"
"film/2020/apr/16/can-marvel-help-spider-mans-sam-raimi-escape-from-hollywood-purgatory";"https://www.theguardian.com/film/2020/apr/16/can-marvel-help-spider-mans-sam-raimi-escape-from-hollywood-purgatory";"film"
"film/2020/apr/16/every-stephen-frears-film-ranked";"https://www.theguardian.com/film/2020/apr/16/every-stephen-frears-film-ranked";"film"
"film/2020/apr/16/ive-never-seen-top-gun-tom-cruise";"https://www.theguardian.com/film/2020/apr/16/ive-never-seen-top-gun-tom-cruise";"film"
"film/2020/apr/17/brian-dennehy-obituary";"https://www.theguardian.com/film/2020/apr/17/brian-dennehy-obituary";"film"
"film/2020/apr/17/neverending-stories-five-of-the-best-very-long-films";"https://www.theguardian.com/film/2020/apr/17/neverending-stories-five-of-the-best-very-long-films";"film"
"film/2020/apr/17/rita-wilson-tom-hanks-coronavirus-choloroquine-covid";"https://www.theguardian.com/film/2020/apr/17/rita-wilson-tom-hanks-coronavirus-choloroquine-covid";"film"
"film/2020/apr/18/why-dont-you-just-die-review-kirill-sokolov-debut";"https://www.theguardian.com/film/2020/apr/18/why-dont-you-just-die-review-kirill-sokolov-debut";"film"
"film/2020/apr/20/thor-blimey-can-chris-hemsworth-escape-the-post-marvel-curse-extraction";"https://www.theguardian.com/film/2020/apr/20/thor-blimey-can-chris-hemsworth-escape-the-post-marvel-curse-extraction";"film"
"film/2020/apr/22/disney-heir-criticises-company-over-15bn-bonuses-cuts-pay";"https://www.theguardian.com/film/2020/apr/22/disney-heir-criticises-company-over-15bn-bonuses-cuts-pay";"film"
"film/2020/apr/22/midsommar-may-queen-costume-movie-props-coronavirus-auction-uncut-gems";"https://www.theguardian.com/film/2020/apr/22/midsommar-may-queen-costume-movie-props-coronavirus-auction-uncut-gems";"film"
"film/2020/apr/22/planet-of-the-humans-review-environment-michael-moore-jeff-gibbs";"https://www.theguardian.com/film/2020/apr/22/planet-of-the-humans-review-environment-michael-moore-jeff-gibbs";"film"
"film/2020/apr/23/bad-education-hugh-jackman-hbo";"https://www.theguardian.com/film/2020/apr/23/bad-education-hugh-jackman-hbo";"film"
"film/2020/apr/23/ive-never-seen-titanic-james-cameron-leonardo-di-caprio";"https://www.theguardian.com/film/2020/apr/23/ive-never-seen-titanic-james-cameron-leonardo-di-caprio";"film"
"film/2020/apr/24/ive-never-seen-forrest-gump";"https://www.theguardian.com/film/2020/apr/24/ive-never-seen-forrest-gump";"film"
"film/2020/apr/26/extraction-review-kidnap-thriller-chris-hemsworth-sam-hargrave";"https://www.theguardian.com/film/2020/apr/26/extraction-review-kidnap-thriller-chris-hemsworth-sam-hargrave";"film"
"film/2020/apr/27/how-1968-tv-drama-the-year-of-the-sex-olympics-predicted-our-world";"https://www.theguardian.com/film/2020/apr/27/how-1968-tv-drama-the-year-of-the-sex-olympics-predicted-our-world";"film"
"film/2020/apr/27/no-ifs-no-butts-how-the-film-industry-is-digitally-revising-its-history-splash-daryl-hannah";"https://www.theguardian.com/film/2020/apr/27/no-ifs-no-butts-how-the-film-industry-is-digitally-revising-its-history-splash-daryl-hannah";"film"
"focus/2020/apr/11/boris-johnsons-darkest-hour-one-week-that-shook-the-nation";"https://www.theguardian.com/focus/2020/apr/11/boris-johnsons-darkest-hour-one-week-that-shook-the-nation";"focus"
"food/2020/apr/09/kim-joys-recipe-for-easter-cheesecake-eggs";"https://www.theguardian.com/food/2020/apr/09/kim-joys-recipe-for-easter-cheesecake-eggs";"food"
"food/2020/apr/09/spanish-writer-spills-beans-on-uks-saucy-secrets";"https://www.theguardian.com/food/2020/apr/09/spanish-writer-spills-beans-on-uks-saucy-secrets";"food"
"food/2020/apr/12/forget-sourdough-how-to-make-10-of-the-worlds-easiest-breads";"https://www.theguardian.com/food/2020/apr/12/forget-sourdough-how-to-make-10-of-the-worlds-easiest-breads";"food"
"food/2020/apr/14/grains-flour-shortage-tells-us-about-who-we-are";"https://www.theguardian.com/food/2020/apr/14/grains-flour-shortage-tells-us-about-who-we-are";"food"
"food/2020/apr/16/coronavirus-lockdown-friendship-understanding-sausage";"https://www.theguardian.com/food/2020/apr/16/coronavirus-lockdown-friendship-understanding-sausage";"food"
"food/2020/apr/17/grace-dent-middle-aged-woman-screaming-scared-to-go-to-morrisons-via-video-link";"https://www.theguardian.com/food/2020/apr/17/grace-dent-middle-aged-woman-screaming-scared-to-go-to-morrisons-via-video-link";"food"
"food/2020/apr/18/10-things-the-lockdown-has-taught-me-about-food";"https://www.theguardian.com/food/2020/apr/18/10-things-the-lockdown-has-taught-me-about-food";"food"
"food/2020/apr/18/anoushka-shankar-dad-ravi-dal-never-cook";"https://www.theguardian.com/food/2020/apr/18/anoushka-shankar-dad-ravi-dal-never-cook";"food"
"food/2020/apr/18/food-waste-lockdown-larders-coronavirus-food-banks";"https://www.theguardian.com/food/2020/apr/18/food-waste-lockdown-larders-coronavirus-food-banks";"food"
"food/2020/apr/19/the-best-wines-to-drink-during-lockdown";"https://www.theguardian.com/food/2020/apr/19/the-best-wines-to-drink-during-lockdown";"food"
"food/2020/apr/19/will-britains-restaurants-survive-coronavirus";"https://www.theguardian.com/food/2020/apr/19/will-britains-restaurants-survive-coronavirus";"food"
"food/2020/apr/21/no-tinned-tomatoes-here-are-10-great-pasta-sauces-that-dont-need-them";"https://www.theguardian.com/food/2020/apr/21/no-tinned-tomatoes-here-are-10-great-pasta-sauces-that-dont-need-them";"food"
"food/2020/apr/23/is-old-yeast-ok-the-17-rules-of-expiry-dates-from-eggs-to-meat-to-oils";"https://www.theguardian.com/food/2020/apr/23/is-old-yeast-ok-the-17-rules-of-expiry-dates-from-eggs-to-meat-to-oils";"food"
"food/2020/apr/24/summer-fun-will-still-be-out-there-maybe-even-the-odd-restaurant-but-will-your-night-out-kill-you-grace-dent";"https://www.theguardian.com/food/2020/apr/24/summer-fun-will-still-be-out-there-maybe-even-the-odd-restaurant-but-will-your-night-out-kill-you-grace-dent";"food"
"food/2020/apr/24/tell-us-about-your-ultimate-holiday-food-recipe";"https://www.theguardian.com/food/2020/apr/24/tell-us-about-your-ultimate-holiday-food-recipe";"food"
"food/2020/apr/26/chain-reaction-the-ups-and-downs-of-britains-high-street-stalwarts";"https://www.theguardian.com/food/2020/apr/26/chain-reaction-the-ups-and-downs-of-britains-high-street-stalwarts";"food"
"football/2014/mar/27/retro-mbm-england-v-west-germany-sort-of-live";"https://www.theguardian.com/football/2014/mar/27/retro-mbm-england-v-west-germany-sort-of-live";"football"
"football/2020/apr/06/cheltenham-players-and-coaches-shave-heads-for-nhs-ventilator-coronavirus";"https://www.theguardian.com/football/2020/apr/06/cheltenham-players-and-coaches-shave-heads-for-nhs-ventilator-coronavirus";"football"
"football/2020/apr/06/gareth-southgate-takes-30-per-cent-pay-cut-fa-100m-plus-losses-england-manager-coronavirus";"https://www.theguardian.com/football/2020/apr/06/gareth-southgate-takes-30-per-cent-pay-cut-fa-100m-plus-losses-england-manager-coronavirus";"football"
"football/2020/apr/06/liverpool-reverse-decision-to-furlough-staff-after-fierce-criticism-coronavirus";"https://www.theguardian.com/football/2020/apr/06/liverpool-reverse-decision-to-furlough-staff-after-fierce-criticism-coronavirus";"football"
"football/2020/apr/06/pep-guardiola-mother-dies-aged-82-after-contracting-coronavirus-manchester-city-manager";"https://www.theguardian.com/football/2020/apr/06/pep-guardiola-mother-dies-aged-82-after-contracting-coronavirus-manchester-city-manager";"football"
"football/2020/apr/06/pfa-chief-executive-gordon-taylor-says-he-will-not-take-wage-cut";"https://www.theguardian.com/football/2020/apr/06/pfa-chief-executive-gordon-taylor-says-he-will-not-take-wage-cut";"football"
"football/2020/apr/06/premier-league-players-and-pay-cuts-key-questions-answered-coronavirus";"https://www.theguardian.com/football/2020/apr/06/premier-league-players-and-pay-cuts-key-questions-answered-coronavirus";"football"
"football/2020/apr/06/the-football-books-you-should-read-during-the-coronavirus-lockdown";"https://www.theguardian.com/football/2020/apr/06/the-football-books-you-should-read-during-the-coronavirus-lockdown";"football"
"football/2020/apr/06/west-ham-manager-david-moyes-takes-voluntary-30-per-cent-pay-cut-coronavirus";"https://www.theguardian.com/football/2020/apr/06/west-ham-manager-david-moyes-takes-voluntary-30-per-cent-pay-cut-coronavirus";"football"
"football/2020/apr/06/wolves-diogo-jota-im-coaching-telford-united-on-football-manager";"https://www.theguardian.com/football/2020/apr/06/wolves-diogo-jota-im-coaching-telford-united-on-football-manager";"football"
"football/2020/apr/07/jose-mourinho-and-tottenham-players-break-coronavirus-rules-to-train-ndombele-sanchez-sessegnon";"https://www.theguardian.com/football/2020/apr/07/jose-mourinho-and-tottenham-players-break-coronavirus-rules-to-train-ndombele-sanchez-sessegnon";"football"
"football/2020/apr/07/la-liga-prepares-for-return-to-training-and-sets-target-dates-for-season-restart-javier-tebas";"https://www.theguardian.com/football/2020/apr/07/la-liga-prepares-for-return-to-training-and-sets-target-dates-for-season-restart-javier-tebas";"football"
"football/2020/apr/07/liverpool-fc-furlough-coronavirus-premier-league-fiver-football";"https://www.theguardian.com/football/2020/apr/07/liverpool-fc-furlough-coronavirus-premier-league-fiver-football";"football"
"football/2020/apr/07/premier-league-chief-executive-claims-very-real-threat-of-its-clubs-going-bust-furlough";"https://www.theguardian.com/football/2020/apr/07/premier-league-chief-executive-claims-very-real-threat-of-its-clubs-going-bust-furlough";"football"
"football/2020/apr/07/world-cup-likely-to-stay-in-qatar-despite-new-bribery-accusations-in-us";"https://www.theguardian.com/football/2020/apr/07/world-cup-likely-to-stay-in-qatar-despite-new-bribery-accusations-in-us";"football"
"football/2020/apr/08/latest-season-cancelled-annulled-the-knowledge";"https://www.theguardian.com/football/2020/apr/08/latest-season-cancelled-annulled-the-knowledge";"football"
"football/2020/apr/08/oh-jose-mourinho-tottenham-hotspur-reckless-training-coronavirus-the-fiver";"https://www.theguardian.com/football/2020/apr/08/oh-jose-mourinho-tottenham-hotspur-reckless-training-coronavirus-the-fiver";"football"
"football/2020/apr/08/real-madrid-players-voluntary-pay-cut-protect-non-footballing-staff";"https://www.theguardian.com/football/2020/apr/08/real-madrid-players-voluntary-pay-cut-protect-non-footballing-staff";"football"
"football/2020/apr/09/a-trick-a-day-how-football-freestyler-liv-cooke-is-bringing-light-to-the-lockdown";"https://www.theguardian.com/football/2020/apr/09/a-trick-a-day-how-football-freestyler-liv-cooke-is-bringing-light-to-the-lockdown";"football"
"football/2020/apr/09/ciara-mccormack-canada-soccer-vancouver-whitecaps";"https://www.theguardian.com/football/2020/apr/09/ciara-mccormack-canada-soccer-vancouver-whitecaps";"football"
"football/2020/apr/09/efl-hopes-to-restart-season-in-june-and-play-113-games-in-56-days";"https://www.theguardian.com/football/2020/apr/09/efl-hopes-to-restart-season-in-june-and-play-113-games-in-56-days";"football"
"football/2020/apr/09/football-leaks-rui-pinto-under-house-arrest-released-prison-banned-internet";"https://www.theguardian.com/football/2020/apr/09/football-leaks-rui-pinto-under-house-arrest-released-prison-banned-internet";"football"
"football/2020/apr/09/non-league-football-season-from-tier-three-and-down-declared-null-and-void";"https://www.theguardian.com/football/2020/apr/09/non-league-football-season-from-tier-three-and-down-declared-null-and-void";"football"
"football/2020/apr/09/premier-league-clubs-advance-prize-money-ease-cashflow-problems-coronavirus";"https://www.theguardian.com/football/2020/apr/09/premier-league-clubs-advance-prize-money-ease-cashflow-problems-coronavirus";"football"
"football/2020/apr/09/ronaldinho-house-arrest-paraguary-passport";"https://www.theguardian.com/football/2020/apr/09/ronaldinho-house-arrest-paraguary-passport";"football"
"football/2020/apr/09/southampton-players-become-first-in-premier-league-to-defer-wages";"https://www.theguardian.com/football/2020/apr/09/southampton-players-become-first-in-premier-league-to-defer-wages";"football"
"football/2020/apr/10/barcelona-in-crisis-as-six-directors-resign-way-club-run-president-josep-maria-bartomeu";"https://www.theguardian.com/football/2020/apr/10/barcelona-in-crisis-as-six-directors-resign-way-club-run-president-josep-maria-bartomeu";"football"
"football/2020/apr/10/fake-plastic-unease-can-mls-become-a-world-class-league-on-artificial-turf";"https://www.theguardian.com/football/2020/apr/10/fake-plastic-unease-can-mls-become-a-world-class-league-on-artificial-turf";"football"
"football/2020/apr/10/scottish-premiership-set-for-increase-to-14-team-league-next-season";"https://www.theguardian.com/football/2020/apr/10/scottish-premiership-set-for-increase-to-14-team-league-next-season";"football"
"football/2020/apr/10/west-ham-players-and-manager-david-moyes-agree-to-wage-deferrals";"https://www.theguardian.com/football/2020/apr/10/west-ham-players-and-manager-david-moyes-agree-to-wage-deferrals";"football"
"football/2020/apr/11/rangers-spfl-neil-doncaster-suspension-farcical-vote";"https://www.theguardian.com/football/2020/apr/11/rangers-spfl-neil-doncaster-suspension-farcical-vote";"football"
"football/2020/apr/12/confusion-surrounds-key-dundee-vote-on-decision-to-abandon-spfl-season";"https://www.theguardian.com/football/2020/apr/12/confusion-surrounds-key-dundee-vote-on-decision-to-abandon-spfl-season";"football"
"football/2020/apr/12/coronavirus-esports-england-football-fifa-virtual-gaming";"https://www.theguardian.com/football/2020/apr/12/coronavirus-esports-england-football-fifa-virtual-gaming";"sport"
"football/2020/apr/12/football-quiz-british-players-and-managers-who-are-working-abroad";"https://www.theguardian.com/football/2020/apr/12/football-quiz-british-players-and-managers-who-are-working-abroad";"football"
"football/2020/apr/13/la-liga-spanish-government-steps-in-to-prevent-real-sociedad-return-to-training";"https://www.theguardian.com/football/2020/apr/13/la-liga-spanish-government-steps-in-to-prevent-real-sociedad-return-to-training";"football"
"football/2020/apr/13/manchester-city-keeping-tabs-on-6m-teenage-ajax-forward-sontje-hansen";"https://www.theguardian.com/football/2020/apr/13/manchester-city-keeping-tabs-on-6m-teenage-ajax-forward-sontje-hansen";"football"
"football/2020/apr/13/world-cup-questions-why-didnt-the-great-dutch-teams-of-the-1990s-win-it";"https://www.theguardian.com/football/2020/apr/13/world-cup-questions-why-didnt-the-great-dutch-teams-of-the-1990s-win-it";"football"
"football/2020/apr/14/asif-kapadia-jurgen-klopp-is-honest-passionate-and-cares-i-love-him";"https://www.theguardian.com/football/2020/apr/14/asif-kapadia-jurgen-klopp-is-honest-passionate-and-cares-i-love-him";"football"
"football/2020/apr/14/liverpool-hillsborough-31st-anniversary-minutes-silence-anfield";"https://www.theguardian.com/football/2020/apr/14/liverpool-hillsborough-31st-anniversary-minutes-silence-anfield";"football"
